Month,Pangolin,Count
2020-12,B.1.1.275,2
2020-12,B.1.1.279,11
2020-12,B.1.1.285,1
2020-12,B.1.1.286,12
2020-12,B.1.1.297,8
2020-12,B.1.1.301,23
2020-12,B.1.1.306,15
2020-12,B.1.1.307,63
2020-12,B.1.1.315,1
2020-12,B.1.1.319,1
2020-12,B.1.1.325,1
2020-12,B.1.1.334,2
2020-12,B.1.1.34,1
2020-12,B.1.1.353,1
2020-12,B.1.1.355,9
2020-12,B.1.1.359,1
2020-12,B.1.1.370,3
2020-12,B.1.1.372,6
2020-12,B.1.1.384,7
2020-12,B.1.1.385,3
2020-12,B.1.1.389,1
2020-12,B.1.1.397,20
2020-12,B.1.1.403,3
2020-12,B.1.1.404,1
2020-12,B.1.1.406,1
2020-12,B.1.1.413,25
2020-12,B.1.1.417,1
2020-12,B.1.1.423,1
2020-12,B.1.1.428,15
2020-12,B.1.1.445,13
2020-12,B.1.1.450,3
2020-12,B.1.1.46,10
2020-12,B.1.1.47,14
2020-12,B.1.1.487,37
2020-12,B.1.1.521,8
2020-12,B.1.1.53,1
2020-12,B.1.1.58,9
2020-12,B.1.1.67,12
2020-12,B.1.1.70,134
2020-12,B.1.1.72,4
2020-12,B.1.131,6
2020-12,B.1.146,8
2020-12,B.1.149,2
2020-12,B.1.160.11,49
2020-12,B.1.160.12,73
2020-12,B.1.160.14,101
2020-12,B.1.160.15,40
2020-12,B.1.160.19,6
2020-12,B.1.160.22,54
2020-12,B.1.160.23,1
2020-12,B.1.160.26,86
2020-12,B.1.160.27,3
2020-12,B.1.160.28,3
2020-12,B.1.160.29,43
2020-12,B.1.160.30,105
2020-12,B.1.160.31,25
2020-12,B.1.160.32,68
2020-12,B.1.160.7,84
2020-12,B.1.160.8,1
2020-12,B.1.160.9,44
2020-12,B.1.164,1
2020-12,B.1.177.12,5
2020-12,B.1.177.15,452
2020-12,B.1.177.18,257
2020-12,B.1.177.2,8
2020-12,B.1.177.21,23
2020-12,B.1.177.23,45
2020-12,B.1.177.24,4
2020-12,B.1.177.28,9
2020-12,B.1.177.30,223
2020-12,B.1.177.31,1
2020-12,B.1.177.32,29
2020-12,B.1.177.33,8
2020-12,B.1.177.35,5
2020-12,B.1.177.41,1
2020-12,B.1.177.43,168
2020-12,B.1.177.45,166
2020-12,B.1.177.47,56
2020-12,B.1.177.48,113
2020-12,B.1.177.5,210
2020-12,B.1.177.50,2
2020-12,B.1.177.51,30
2020-12,B.1.177.52,33
2020-12,B.1.177.54,411
2020-12,B.1.177.55,42
2020-12,B.1.177.56,136
2020-12,B.1.177.60,11
2020-12,B.1.177.62,22
2020-12,B.1.177.63,140
2020-12,B.1.177.67,2
2020-12,B.1.177.69,85
2020-12,B.1.177.74,8
2020-12,B.1.177.75,13
2020-12,B.1.177.8,236
2020-12,B.1.177.80,3
2020-12,B.1.177.82,37
2020-12,B.1.177.83,4
2020-12,B.1.177.84,55
2020-12,B.1.177.85,4
2020-12,B.1.177.89,12
2020-12,B.1.177.9,157
2020-12,B.1.195,3
2020-12,B.1.199,17
2020-12,B.1.206,2
2020-12,B.1.208,2
2020-12,B.1.214,10
2020-12,B.1.214.2,3
2020-12,B.1.221.1,30
2020-12,B.1.221.2,3
2020-12,B.1.222,2
2020-12,B.1.236,62
2020-12,B.1.240.2,4
2020-12,B.1.258.10,2
2020-12,B.1.258.11,5
2020-12,B.1.258.12,7
2020-12,B.1.258.14,5
2020-12,B.1.258.16,1
2020-12,B.1.258.22,3
2020-12,B.1.258.23,23
2020-12,B.1.258.3,21
2020-12,B.1.258.4,21
2020-12,B.1.258.5,8
2020-12,B.1.258.7,119
2020-12,B.1.336,8
2020-12,B.1.340,12
2020-12,B.1.36.10,6
2020-12,B.1.36.16,82
2020-12,B.1.36.22,3
2020-12,B.1.36.24,64
2020-12,B.1.36.26,5
2020-12,B.1.36.27,15
2020-12,B.1.36.28,13
2020-12,B.1.36.29,24
2020-12,B.1.36.34,11
2020-12,B.1.36.35,44
2020-12,B.1.36.36,1
2020-12,B.1.36.38,11
2020-12,B.1.36.39,36
2020-12,B.1.36.9,52
2020-12,B.1.362,3
2020-12,B.1.362.2,9
2020-12,B.1.367,5
2020-12,B.1.378,2
2020-12,B.1.382,1
2020-12,B.1.385,1
2020-12,B.1.400.1,11
2020-12,B.1.406,3
2020-12,B.1.416,9
2020-12,B.1.416.1,36
2020-12,B.1.420,8
2020-12,B.1.428.2,2
2020-12,B.1.436,7
2020-12,B.1.438.1,1
2020-12,B.1.448,18
2020-12,B.1.453,10
2020-12,B.1.459,1
2020-12,B.1.460,1
2020-12,B.1.462,4
2020-12,B.1.466,4
2020-12,B.1.466.1,7
2020-12,B.1.468,1
2020-12,B.1.469,47
2020-12,B.1.470,3
2020-12,B.1.473,3
2020-12,B.1.497,5
2020-12,B.1.499.1,2
2020-12,B.1.516,1
2020-12,B.1.520,2
2020-12,B.1.523,28
2020-12,B.1.525,13
2020-12,B.1.527,1
2020-12,B.1.541,17
2020-12,B.1.544,40
2020-12,B.1.555,2
2020-12,B.1.560,18
2020-12,B.1.562,2
2020-12,B.1.570,6
2020-12,B.1.578,2
2020-12,B.1.580,5
2020-12,B.1.603,5
2020-12,B.1.610,10
2020-12,B.1.612,3
2020-12,B.1.9.4,5
2020-12,C.1,4
2020-12,C.18,15
2020-12,C.20,1
2020-12,C.30,34
2020-12,C.31,9
2020-12,C.36,51
2020-12,C.36.2,8
2020-12,K.2,30
2020-12,M.2,6
2020-12,M.3,1
2020-12,N.5,16
2020-12,N.9,7
2020-12,P.1,13
2020-12,Q.4,6
2020-12,R.2,2
2020-12,U.1,8
2020-12,V.1,3
2020-12,W.3,14
2020-12,W.4,150
2020-12,Z.1,114
2020-12,A.28,3
2020-12,AY.122,2
2020-12,AY.43,2
2020-12,B.1.1.208,1
2020-12,B.1.1.392,2
2020-12,B.1.1.426,1
2020-12,B.1.263,2
2020-12,B.1.390,5
2020-12,B.1.545,1
2020-12,B.1.576,2
2020-12,B.1.595.3,1
2020-12,B.1.601,3
2020-12,B.1.78,1
2020-12,B.1.9,3
2020-12,BA.1,3
2020-12,BA.1.1,21
2020-12,BA.2,7
2020-12,BA.2.10,1
2020-12,BA.2.72,1
2020-12,BA.2.73,2
2020-12,BA.2.9,2
2020-12,Q.3,2
2020-12,AH.2,3
2020-12,AY.103,1
2020-12,AY.9.2,1
2020-12,B.1.1.220,2
2020-12,B.1.1.241,6
2020-12,B.1.1.251,3
2020-12,B.1.1.380,1
2020-12,B.1.177.76,1
2020-12,B.1.36.20,1
2020-12,B.1.425,3
2020-12,B.1.539,3
2020-12,B.1.597,3
2020-12,BA.1.1.18,1
2020-12,AY.4.2.1,1
2020-12,B.1.1.176,4
2020-12,B.1.1.332,1
2020-12,B.1.1.40,2
2020-12,B.1.1.507,2
2020-12,B.1.1.528,2
2020-12,B.1.1.57,2
2020-12,B.1.177.42,1
2020-12,B.1.237,6
2020-12,B.1.499,7
2020-12,B.1.9.5,1
2020-12,BA.1.17.2,1
2020-12,C.4,2
2020-12,N.4,4
2020-12,P.7,6
2020-12,AD.1,2
2020-12,AE.4,1
2020-12,B.1.1.273,1
2020-12,B.1.143,1
2020-12,B.1.160.17,1
2020-12,B.1.177.61,1
2020-12,B.1.258.24,1
2020-12,B.1.537,1
2020-12,B.1.548,1
2020-12,EG.5.1.1,1
2020-12,Q.1,2
2020-12,A.2.4,1
2020-12,AC.1,8
2020-12,AY.5,1
2020-12,B.1.1.303,1
2020-12,B.1.1.364,1
2020-12,B.1.160.13,1
2020-12,B.1.177.59,2
2020-12,B.1.235,2
2020-12,B.1.532,4
2020-12,B.1.600,1
2020-12,B.1.93,1
2020-12,A.2.5.2,3
2020-12,B.1.1.113,9
2020-12,B.1.1.142,2
2020-12,B.1.1.181,1
2020-12,B.1.1.310,1
2020-12,B.1.1.405,2
2020-12,B.1.1.412,1
2020-12,B.1.1.529,2
2020-12,B.1.177.49,1
2020-12,B.1.293,2
2020-12,B.1.315,12
2020-12,B.1.36.37,1
2020-12,B.1.531,2
2020-12,B.1.621,6
2020-12,B.1.625,3
2020-12,B.35,1
2020-12,C.14,1
2020-12,JN.1.22,1
2020-12,V.2,4
2020-12,XBB.1.5,6
2020-12,XBB.1.5.67,1
2020-12,XBB.6.1,1
2021-01,A,23
2021-01,A.21,29
2021-01,A.23,3
2021-01,A.23.1,137
2021-01,A.27,42
2021-01,AY.100,1
2021-01,AY.103,5
2021-01,AY.121,3
2021-01,AY.122,6
2021-01,AY.124,1
2021-01,AY.126,4
2021-01,AY.23,1
2021-01,AY.23.2,2
2021-01,AY.25,2
2021-01,AY.26,2
2021-01,AY.3,2
2021-01,AY.39,1
2021-01,AY.39.1,1
2021-01,AY.4,23
2021-01,AY.42,5
2021-01,AY.43,11
2021-01,AY.46.6,2
2021-01,AY.9.2,6
2021-01,AY.98.1,2
2021-01,B,40
2021-01,B.1,2018
2021-01,B.1.1,821
2021-01,B.1.1.1,68
2021-01,B.1.1.10,12
2021-01,B.1.1.101,6
2021-01,B.1.1.111,1
2021-01,B.1.1.117,1
2021-01,B.1.1.186,21
2021-01,B.1.1.207,135
2021-01,B.1.1.222,635
2021-01,B.1.1.228,27
2021-01,B.1.1.231,23
2021-01,B.1.1.25,80
2021-01,B.1.1.265,47
2021-01,B.1.1.28,74
2021-01,B.1.1.291,2
2021-01,B.1.1.316,261
2021-01,B.1.1.317,183
2021-01,B.1.1.318,28
2021-01,B.1.1.344,4
2021-01,B.1.1.348,80
2021-01,B.1.1.352,7
2021-01,B.1.1.362,25
2021-01,B.1.1.368,62
2021-01,B.1.1.39,321
2021-01,B.1.1.416,216
2021-01,B.1.1.432,105
2021-01,B.1.1.434,399
2021-01,B.1.1.464,25
2021-01,B.1.1.486,107
2021-01,B.1.1.5,1
2021-01,B.1.1.517,40
2021-01,B.1.1.519,852
2021-01,B.1.1.7,67625
2021-01,B.1.110.3,220
2021-01,B.1.111,101
2021-01,B.1.126,97
2021-01,B.1.139,32
2021-01,B.1.160,3018
2021-01,B.1.177.86,588
2021-01,B.1.2,17391
2021-01,B.1.232,301
2021-01,B.1.234,1097
2021-01,B.1.239,86
2021-01,B.1.240,260
2021-01,B.1.241,206
2021-01,B.1.243,1668
2021-01,B.1.243.1,1
2021-01,B.1.258.17,320
2021-01,B.1.265,90
2021-01,B.1.280,50
2021-01,B.1.298,70
2021-01,B.1.311,510
2021-01,B.1.324,64
2021-01,B.1.340,6
2021-01,B.1.346,75
2021-01,B.1.349,179
2021-01,B.1.351,705
2021-01,B.1.351.2,26
2021-01,B.1.36,127
2021-01,B.1.36.8,20
2021-01,B.1.361,100
2021-01,B.1.369,215
2021-01,B.1.375,303
2021-01,B.1.377,20
2021-01,B.1.396,70
2021-01,B.1.400,513
2021-01,B.1.403,8
2021-01,B.1.404,175
2021-01,B.1.409,198
2021-01,B.1.420,15
2021-01,B.1.427,2358
2021-01,B.1.429,4768
2021-01,B.1.433,78
2021-01,B.1.438.4,13
2021-01,B.1.462,3
2021-01,B.1.478,13
2021-01,B.1.480,10
2021-01,B.1.509,42
2021-01,B.1.517,382
2021-01,B.1.525,224
2021-01,B.1.526,428
2021-01,B.1.530,28
2021-01,B.1.543,18
2021-01,B.1.544,29
2021-01,B.1.549,1
2021-01,B.1.551,204
2021-01,B.1.558,19
2021-01,B.1.561,505
2021-01,B.1.564,32
2021-01,B.1.565,110
2021-01,B.1.568,163
2021-01,B.1.575,211
2021-01,B.1.576,2
2021-01,B.1.577,277
2021-01,B.1.580,17
2021-01,B.1.582,116
2021-01,B.1.588,223
2021-01,B.1.595,150
2021-01,B.1.596,320
2021-01,B.1.596.1,1
2021-01,B.1.599,35
2021-01,B.1.602,19
2021-01,B.1.603,16
2021-01,B.1.605,46
2021-01,B.1.609,210
2021-01,B.1.623,58
2021-01,B.1.627,5
2021-01,B.1.637,138
2021-01,C.14,1
2021-01,C.31,8
2021-01,L.3,75
2021-01,N.5,32
2021-01,P.2,290
2021-01,R.1,142
2021-01,W.1,18
2021-01,unclassifiable,4523
2021-01,A.2.5,30
2021-01,AA.7,53
2021-01,AY.113,1
2021-01,AY.129,1
2021-01,AY.5,1
2021-01,B.1.1.153,40
2021-01,B.1.1.170,59
2021-01,B.1.1.192,47
2021-01,B.1.1.198,10
2021-01,B.1.1.205,5
2021-01,B.1.1.214,60
2021-01,B.1.1.216,17
2021-01,B.1.1.306,12
2021-01,B.1.1.315,6
2021-01,B.1.1.322,8
2021-01,B.1.1.337,22
2021-01,B.1.1.37,111
2021-01,B.1.1.397,7
2021-01,B.1.1.412,1
2021-01,B.1.1.413,12
2021-01,B.1.1.420,43
2021-01,B.1.1.445,11
2021-01,B.1.1.50,10
2021-01,B.1.1.512,2
2021-01,B.1.1.518,23
2021-01,B.1.1.70,184
2021-01,B.1.160.11,52
2021-01,B.1.160.14,116
2021-01,B.1.160.16,379
2021-01,B.1.160.19,20
2021-01,B.1.160.20,6
2021-01,B.1.160.29,71
2021-01,B.1.177,7856
2021-01,B.1.177.11,20
2021-01,B.1.177.16,267
2021-01,B.1.177.18,107
2021-01,B.1.177.19,47
2021-01,B.1.177.35,8
2021-01,B.1.177.4,443
2021-01,B.1.177.43,221
2021-01,B.1.177.44,434
2021-01,B.1.177.53,12
2021-01,B.1.177.57,222
2021-01,B.1.177.60,47
2021-01,B.1.177.69,52
2021-01,B.1.177.81,523
2021-01,B.1.177.84,16
2021-01,B.1.177.87,61
2021-01,B.1.177.9,73
2021-01,B.1.189,9
2021-01,B.1.214,46
2021-01,B.1.214.2,10
2021-01,B.1.221,843
2021-01,B.1.258,1096
2021-01,B.1.258.14,17
2021-01,B.1.289,6
2021-01,B.1.3,14
2021-01,B.1.306,27
2021-01,B.1.337,38
2021-01,B.1.36.1,105
2021-01,B.1.36.2,13
2021-01,B.1.36.29,41
2021-01,B.1.36.31,43
2021-01,B.1.362,16
2021-01,B.1.398,45
2021-01,B.1.399,8
2021-01,B.1.400.1,33
2021-01,B.1.401,11
2021-01,B.1.405,6
2021-01,B.1.408,50
2021-01,B.1.423,2
2021-01,B.1.438,1
2021-01,B.1.443,3
2021-01,B.1.471,11
2021-01,B.1.524,12
2021-01,B.1.560,17
2021-01,B.1.567,11
2021-01,B.1.587,27
2021-01,B.1.617.2,10
2021-01,B.1.619,4
2021-01,B.1.639,2
2021-01,C.2.1,9
2021-01,C.23,48
2021-01,P.1,76
2021-01,P.3,3
2021-01,Q.3,59
2021-01,U.1,71
2021-01,A.19,1
2021-01,A.2,2
2021-01,A.2.5.2,4
2021-01,A.28,10
2021-01,AA.1,11
2021-01,AA.2,33
2021-01,AA.4,43
2021-01,AA.5,19
2021-01,AA.6,14
2021-01,AA.8,21
2021-01,AC.1,5
2021-01,AD.2,55
2021-01,AE.6,1
2021-01,AF.1,13
2021-01,AG.1,1
2021-01,AH.1,7
2021-01,AH.2,13
2021-01,AM.1,1
2021-01,AN.1,5
2021-01,AP.1,32
2021-01,AT.1,2
2021-01,AY.44,2
2021-01,AY.57,1
2021-01,B.1.1.12,4
2021-01,B.1.1.128,3
2021-01,B.1.1.129,1
2021-01,B.1.1.141,16
2021-01,B.1.1.142,1
2021-01,B.1.1.152,3
2021-01,B.1.1.158,3
2021-01,B.1.1.159,20
2021-01,B.1.1.163,6
2021-01,B.1.1.168,1
2021-01,B.1.1.174,7
2021-01,B.1.1.182,1
2021-01,B.1.1.189,55
2021-01,B.1.1.204,2
2021-01,B.1.1.218,2
2021-01,B.1.1.219,11
2021-01,B.1.1.220,3
2021-01,B.1.1.224,1
2021-01,B.1.1.232,7
2021-01,B.1.1.236,2
2021-01,B.1.1.240,8
2021-01,B.1.1.241,2
2021-01,B.1.1.243,9
2021-01,B.1.1.251,5
2021-01,B.1.1.255,5
2021-01,B.1.1.261,1
2021-01,B.1.1.263,1
2021-01,B.1.1.269,40
2021-01,B.1.1.272,1
2021-01,B.1.1.274,7
2021-01,B.1.1.277,14
2021-01,B.1.1.280,2
2021-01,B.1.1.286,3
2021-01,B.1.1.294,33
2021-01,B.1.1.297,57
2021-01,B.1.1.301,6
2021-01,B.1.1.304,26
2021-01,B.1.1.305,7
2021-01,B.1.1.307,13
2021-01,B.1.1.311,49
2021-01,B.1.1.312,7
2021-01,B.1.1.320,7
2021-01,B.1.1.327,4
2021-01,B.1.1.328,2
2021-01,B.1.1.329,17
2021-01,B.1.1.33,16
2021-01,B.1.1.334,1
2021-01,B.1.1.335,2
2021-01,B.1.1.338,4
2021-01,B.1.1.347,2
2021-01,B.1.1.349,3
2021-01,B.1.1.351,20
2021-01,B.1.1.353,6
2021-01,B.1.1.354,4
2021-01,B.1.1.355,6
2021-01,B.1.1.358,1
2021-01,B.1.1.359,3
2021-01,B.1.1.370,1
2021-01,B.1.1.372,2
2021-01,B.1.1.374,2
2021-01,B.1.1.381,1
2021-01,B.1.1.384,24
2021-01,B.1.1.385,111
2021-01,B.1.1.389,3
2021-01,B.1.1.393,1
2021-01,B.1.1.398,4
2021-01,B.1.1.40,1
2021-01,B.1.1.402,1
2021-01,B.1.1.403,2
2021-01,B.1.1.404,1
2021-01,B.1.1.411,1
2021-01,B.1.1.418,9
2021-01,B.1.1.424,1
2021-01,B.1.1.428,13
2021-01,B.1.1.430,1
2021-01,B.1.1.453,6
2021-01,B.1.1.458,8
2021-01,B.1.1.461,3
2021-01,B.1.1.462,1
2021-01,B.1.1.467,4
2021-01,B.1.1.47,19
2021-01,B.1.1.487,16
2021-01,B.1.1.516,1
2021-01,B.1.1.521,19
2021-01,B.1.1.526,1
2021-01,B.1.1.529,2
2021-01,B.1.1.58,7
2021-01,B.1.1.62,1
2021-01,B.1.1.63,1
2021-01,B.1.1.67,15
2021-01,B.1.1.71,1
2021-01,B.1.1.72,2
2021-01,B.1.1.74,1
2021-01,B.1.1.89,1
2021-01,B.1.105,1
2021-01,B.1.131,3
2021-01,B.1.146,41
2021-01,B.1.149,1
2021-01,B.1.160.10,41
2021-01,B.1.160.12,44
2021-01,B.1.160.13,5
2021-01,B.1.160.15,49
2021-01,B.1.160.22,40
2021-01,B.1.160.23,1
2021-01,B.1.160.26,147
2021-01,B.1.160.27,2
2021-01,B.1.160.28,29
2021-01,B.1.160.30,203
2021-01,B.1.160.31,55
2021-01,B.1.160.32,19
2021-01,B.1.160.7,14
2021-01,B.1.160.9,47
2021-01,B.1.164,1
2021-01,B.1.170,7
2021-01,B.1.177.10,408
2021-01,B.1.177.15,125
2021-01,B.1.177.17,81
2021-01,B.1.177.20,16
2021-01,B.1.177.21,20
2021-01,B.1.177.23,7
2021-01,B.1.177.28,43
2021-01,B.1.177.30,36
2021-01,B.1.177.31,32
2021-01,B.1.177.32,65
2021-01,B.1.177.33,5
2021-01,B.1.177.41,1
2021-01,B.1.177.45,10
2021-01,B.1.177.46,7
2021-01,B.1.177.47,9
2021-01,B.1.177.48,37
2021-01,B.1.177.5,121
2021-01,B.1.177.51,31
2021-01,B.1.177.52,23
2021-01,B.1.177.54,180
2021-01,B.1.177.55,18
2021-01,B.1.177.56,57
2021-01,B.1.177.58,212
2021-01,B.1.177.59,3
2021-01,B.1.177.6,103
2021-01,B.1.177.62,178
2021-01,B.1.177.63,48
2021-01,B.1.177.64,1
2021-01,B.1.177.65,180
2021-01,B.1.177.7,695
2021-01,B.1.177.71,36
2021-01,B.1.177.72,19
2021-01,B.1.177.73,10
2021-01,B.1.177.74,3
2021-01,B.1.177.75,89
2021-01,B.1.177.77,81
2021-01,B.1.177.8,173
2021-01,B.1.177.80,1
2021-01,B.1.177.82,21
2021-01,B.1.177.83,13
2021-01,B.1.177.85,12
2021-01,B.1.177.89,27
2021-01,B.1.179,1
2021-01,B.1.195,4
2021-01,B.1.199,1
2021-01,B.1.208,1
2021-01,B.1.213,1
2021-01,B.1.214.3,4
2021-01,B.1.221.1,10
2021-01,B.1.221.2,46
2021-01,B.1.221.3,1
2021-01,B.1.221.4,3
2021-01,B.1.222,2
2021-01,B.1.236,40
2021-01,B.1.237,1
2021-01,B.1.238,6
2021-01,B.1.240.2,2
2021-01,B.1.258.11,2
2021-01,B.1.258.12,1
2021-01,B.1.258.16,7
2021-01,B.1.258.20,1
2021-01,B.1.258.22,1
2021-01,B.1.258.23,18
2021-01,B.1.258.3,13
2021-01,B.1.258.4,3
2021-01,B.1.258.7,12
2021-01,B.1.264.1,1
2021-01,B.1.274,1
2021-01,B.1.301,1
2021-01,B.1.305,3
2021-01,B.1.320,11
2021-01,B.1.336,1
2021-01,B.1.348,3
2021-01,B.1.350,4
2021-01,B.1.36.17,41
2021-01,B.1.36.18,3
2021-01,B.1.36.22,1
2021-01,B.1.36.24,42
2021-01,B.1.36.27,15
2021-01,B.1.36.28,4
2021-01,B.1.36.34,3
2021-01,B.1.36.35,78
2021-01,B.1.36.37,1
2021-01,B.1.36.38,7
2021-01,B.1.36.7,13
2021-01,B.1.36.9,7
2021-01,B.1.362.2,6
2021-01,B.1.363,2
2021-01,B.1.366,2
2021-01,B.1.367,10
2021-01,B.1.378,1
2021-01,B.1.384,2
2021-01,B.1.389,11
2021-01,B.1.393,1
2021-01,B.1.397,5
2021-01,B.1.402,4
2021-01,B.1.406,1
2021-01,B.1.416,2
2021-01,B.1.416.1,36
2021-01,B.1.425,3
2021-01,B.1.426,2
2021-01,B.1.429.1,6
2021-01,B.1.436,1
2021-01,B.1.438.1,2
2021-01,B.1.441,3
2021-01,B.1.448,15
2021-01,B.1.450,1
2021-01,B.1.452,1
2021-01,B.1.453,3
2021-01,B.1.460,5
2021-01,B.1.466.1,13
2021-01,B.1.468,1
2021-01,B.1.469,12
2021-01,B.1.473,2
2021-01,B.1.474,7
2021-01,B.1.499,17
2021-01,B.1.503,2
2021-01,B.1.518,20
2021-01,B.1.521,6
2021-01,B.1.523,8
2021-01,B.1.527,4
2021-01,B.1.531,12
2021-01,B.1.533,7
2021-01,B.1.539,7
2021-01,B.1.540,1
2021-01,B.1.541,24
2021-01,B.1.550,4
2021-01,B.1.555,1
2021-01,B.1.556,2
2021-01,B.1.562,1
2021-01,B.1.563,13
2021-01,B.1.564.1,1
2021-01,B.1.569,1
2021-01,B.1.575.1,5
2021-01,B.1.581,2
2021-01,B.1.585,6
2021-01,B.1.591,6
2021-01,B.1.597,2
2021-01,B.1.601,2
2021-01,B.1.606,1
2021-01,B.1.610,1
2021-01,B.1.635,3
2021-01,B.1.636,3
2021-01,B.1.9,3
2021-01,B.1.9.4,48
2021-01,B.1.9.5,12
2021-01,B.1.94,2
2021-01,B.4,3
2021-01,BQ.1.18,1
2021-01,C.16,84
2021-01,C.17,22
2021-01,C.20,9
2021-01,C.30,3
2021-01,C.35,75
2021-01,C.36,56
2021-01,C.36.2,6
2021-01,C.37,20
2021-01,C.4,5
2021-01,CQ.2,1
2021-01,D.5,2
2021-01,M.2,3
2021-01,N.4,1
2021-01,P.1.10,2
2021-01,Q.4,7
2021-01,R.2,27
2021-01,V.1,17
2021-01,W.2,1
2021-01,W.3,13
2021-01,W.4,102
2021-01,XA,1
2021-01,Y.1,5
2021-01,Z.1,11
2021-01,AY.110,1
2021-01,AY.114,1
2021-01,AY.119.1,1
2021-01,AY.36,3
2021-01,AY.75,1
2021-01,AY.99.1,1
2021-01,B.1.1.239,1
2021-01,B.1.1.466,1
2021-01,B.1.36.16,83
2021-01,B.1.390,5
2021-01,B.1.44,3
2021-01,B.1.466,7
2021-01,B.1.574,1
2021-01,B.3,2
2021-01,BA.1,27
2021-01,BA.1.1,41
2021-01,BA.2,6
2021-01,BA.2.12.1,1
2021-01,AJ.1,1
2021-01,AY.107,1
2021-01,AY.4.2.3,1
2021-01,B.1.1.254,2
2021-01,B.1.1.284,5
2021-01,B.1.1.524,1
2021-01,B.1.160.25,19
2021-01,B.1.177.50,3
2021-01,B.1.177.76,2
2021-01,B.1.382,1
2021-01,B.1.516,1
2021-01,B.1.570,2
2021-01,BA.1.1.18,5
2021-01,BA.1.15,9
2021-01,BA.1.20,1
2021-01,P.7,10
2021-01,B.1.1.176,4
2021-01,BA.1.1.2,3
2021-01,BA.1.18,2
2021-01,C.21,2
2021-01,N.9,2
2021-01,AY.4.2,1
2021-01,B.1.1.273,1
2021-01,B.1.1.309,1
2021-01,B.1.160.8,1
2021-01,B.1.177.12,2
2021-01,B.52,3
2021-01,BA.1.1.11,1
2021-01,BA.1.15.1,4
2021-01,BA.1.16,1
2021-01,BA.1.17.2,10
2021-01,V.2,32
2021-01,AS.1,4
2021-01,AS.2,18
2021-01,AY.4.2.1,1
2021-01,AY.4.2.2,2
2021-01,B.1.1.482,1
2021-01,B.1.177.67,1
2021-01,B.1.36.39,5
2021-01,B.1.381,1
2021-01,BA.1.1.13,1
2021-01,AA.3,7
2021-01,AY.98,1
2021-01,B.1.1.325,1
2021-01,B.1.1.332,1
2021-01,B.1.1.500,1
2021-01,B.1.177.29,1
2021-01,B.1.177.39,5
2021-01,B.1.210,1
2021-01,B.1.263,1
2021-01,B.1.293,1
2021-01,B.1.36.10,2
2021-01,B.1.470,2
2021-01,B.1.604,1
2021-01,B.1.621,10
2021-01,B.1.625,7
2021-01,BA.1.17,1
2021-01,BA.1.5,1
2021-01,BA.5.1.1,1
2021-01,BE.1,1
2021-01,BQ.1.1.77,1
2021-01,C.1,3
2021-01,K.2,1
2021-01,P.1.17,2
2021-01,Q.1,3
2021-01,XBB.1,1
2021-01,XBB.1.5,4
2021-02,A,19
2021-02,A.23.1,49
2021-02,A.27,38
2021-02,AY.100,2
2021-02,AY.103,3
2021-02,AY.118,2
2021-02,AY.122,7
2021-02,AY.124,2
2021-02,AY.4,16
2021-02,AY.42,3
2021-02,AY.43,17
2021-02,AY.46.6,3
2021-02,AY.5,2
2021-02,AY.7.1,1
2021-02,B.1,2003
2021-02,B.1.1,944
2021-02,B.1.1.101,10
2021-02,B.1.1.153,65
2021-02,B.1.1.222,684
2021-02,B.1.1.25,37
2021-02,B.1.1.317,459
2021-02,B.1.1.318,110
2021-02,B.1.1.322,9
2021-02,B.1.1.337,28
2021-02,B.1.1.348,176
2021-02,B.1.1.434,307
2021-02,B.1.1.461,5
2021-02,B.1.1.467,2
2021-02,B.1.1.486,70
2021-02,B.1.1.519,2826
2021-02,B.1.1.7,81643
2021-02,B.1.111,99
2021-02,B.1.126,71
2021-02,B.1.160,2175
2021-02,B.1.177,2274
2021-02,B.1.177.21,46
2021-02,B.1.177.52,63
2021-02,B.1.177.81,1019
2021-02,B.1.177.86,1202
2021-02,B.1.2,18078
2021-02,B.1.203,3
2021-02,B.1.221,793
2021-02,B.1.232,165
2021-02,B.1.234,891
2021-02,B.1.240,111
2021-02,B.1.243,1689
2021-02,B.1.258,1016
2021-02,B.1.258.17,269
2021-02,B.1.265,70
2021-02,B.1.280,28
2021-02,B.1.298,33
2021-02,B.1.311,435
2021-02,B.1.320,1
2021-02,B.1.349,141
2021-02,B.1.351,913
2021-02,B.1.361,40
2021-02,B.1.362,18
2021-02,B.1.369,80
2021-02,B.1.375,103
2021-02,B.1.377,17
2021-02,B.1.400,147
2021-02,B.1.404,92
2021-02,B.1.409,174
2021-02,B.1.427,3666
2021-02,B.1.429,7726
2021-02,B.1.478,26
2021-02,B.1.480,16
2021-02,B.1.517,591
2021-02,B.1.518,44
2021-02,B.1.524,4
2021-02,B.1.525,408
2021-02,B.1.526,3254
2021-02,B.1.530,6
2021-02,B.1.551,167
2021-02,B.1.561,286
2021-02,B.1.563,12
2021-02,B.1.567,10
2021-02,B.1.568,166
2021-02,B.1.575,697
2021-02,B.1.577,228
2021-02,B.1.580,6
2021-02,B.1.582,81
2021-02,B.1.588,224
2021-02,B.1.596,375
2021-02,B.1.601,3
2021-02,B.1.605,32
2021-02,B.1.609,150
2021-02,B.1.623,333
2021-02,B.1.637,755
